element_id,element_type,latitude,longitude,highway,name,maxspeed,lanes,oneway
732758133,way,-27.4581547,153.0126496,motorway_link,,60,1,yes
732758133,way,-27.4580832,153.012684,motorway_link,,60,1,yes
732840189,way,-27.4724029,153.0132868,footway,,,,
732840189,way,-27.472414,153.0132757,footway,,,,
732840189,way,-27.4724509,153.0132391,footway,,,,
732840189,way,-27.4725064,153.0131839,footway,,,,
732840189,way,-27.472527,153.0131634,footway,,,,
732840190,way,-27.4706403,153.0163349,footway,,,,
732840190,way,-27.4706245,153.016321,footway,,,,
732840190,way,-27.4705666,153.0162627,footway,,,,
732840190,way,-27.4705684,153.0161951,footway,,,,
732840190,way,-27.4706574,153.0160101,footway,,,,
732840190,way,-27.4706783,153.0159684,footway,,,,
732840192,way,-27.4746857,153.0107146,footway,,,,
732840192,way,-27.4746965,153.0107012,footway,,,,
732840192,way,-27.4747355,153.0106525,footway,,,,
732840192,way,-27.4747683,153.0106139,footway,,,,
732840192,way,-27.4748014,153.0106035,footway,,,,
732840193,way,-27.4718177,153.01768,footway,,,,
732840193,way,-27.4716508,153.017561,footway,,,,
732840193,way,-27.471538,153.0174647,footway,,,,
732840193,way,-27.4714794,153.0174038,footway,,,,
732840193,way,-27.471415,153.017327,footway,,,,
732840193,way,-27.4713808,153.0172754,footway,,,,
732840193,way,-27.471356,153.0172231,footway,,,,
732840193,way,-27.471329,153.0171313,footway,,,,
732840193,way,-27.4713103,153.0170468,footway,,,,
732840193,way,-27.4712767,153.016957,footway,,,,
732840193,way,-27.4712441,153.0168937,footway,,,,
732840193,way,-27.471196,153.0168331,footway,,,,
732840193,way,-27.471164,153.0167961,footway,,,,
732840193,way,-27.4710521,153.0167246,footway,,,,
732840195,way,-27.4725332,153.0131149,footway,,,,
732840195,way,-27.4724704,153.0130489,footway,,,,
732840195,way,-27.4724129,153.0129885,footway,,,,
732840196,way,-27.4706783,153.0159684,footway,,,,
732840196,way,-27.470689,153.0159495,footway,,,,
732840196,way,-27.4708604,153.0156479,footway,,,,
732840197,way,-27.4765275,153.0101831,footway,,,,
732840197,way,-27.4780546,153.0085314,footway,,,,
732840198,way,-27.4708604,153.0156479,footway,,,,
732840198,way,-27.4711022,153.0152223,footway,,,,
732840198,way,-27.471133,153.0152216,footway,,,,
732840198,way,-27.4715889,153.0155321,footway,,,,
732840198,way,-27.4716,153.0155524,footway,,,,
732840199,way,-27.4751801,153.0101294,footway,,,,
732840199,way,-27.4754435,153.0104256,footway,,,,
732840199,way,-27.47557,153.0105645,footway,,,,
732840199,way,-27.4762307,153.011291,footway,,,,
732840202,way,-27.476654,153.008345,service,,,,
732840202,way,-27.4767019,153.0083971,service,,,,
732840202,way,-27.4770219,153.0087455,service,,,,
732840203,way,-27.4727973,153.0135051,footway,,,,
732840203,way,-27.4725407,153.0131987,footway,,,,
732840203,way,-27.472527,153.0131634,footway,,,,
732840203,way,-27.4725332,153.0131149,footway,,,,
732840203,way,-27.4740796,153.0113607,footway,,,,
732840203,way,-27.4746129,153.0119676,footway,,,,
732840204,way,-27.4711929,153.0150587,footway,,,,
732840204,way,-27.4711811,153.0150792,footway,,,,
732840204,way,-27.4711404,153.0151498,footway,,,,
732840204,way,-27.4711114,153.0152049,footway,,,,
732840204,way,-27.4711022,153.0152223,footway,,,,
732840205,way,-27.4708955,153.0166467,footway,,,,
732840205,way,-27.4709156,153.0166552,footway,,,,
732840205,way,-27.4709368,153.0166641,footway,,,,
732840205,way,-27.4709591,153.0166752,footway,,,,
732840205,way,-27.4710083,153.0166996,footway,,,,
732840205,way,-27.4710521,153.0167246,footway,,,,
732840206,way,-27.4751801,153.0101294,footway,,,,
732840206,way,-27.4752004,153.0101057,footway,,,,
732840206,way,-27.4752327,153.0100707,footway,,,,
732840206,way,-27.4752589,153.0100444,footway,,,,
732840206,way,-27.4752802,153.0100204,footway,,,,
732840207,way,-27.4740796,153.0113607,footway,,,,
732840207,way,-27.4740968,153.011341,footway,,,,
732840207,way,-27.4741333,153.0112948,footway,,,,
732840207,way,-27.4741607,153.0112607,footway,,,,
732840207,way,-27.4741721,153.0112465,footway,,,,
732840208,way,-27.4727831,153.0161458,footway,,,,
732840208,way,-27.4712127,153.0150849,footway,,,,
732840208,way,-27.4711929,153.0150587,footway,,,,
732840208,way,-27.4712423,153.0149713,footway,,,,
732840208,way,-27.4716317,153.0142831,footway,,,,
732840208,way,-27.4716399,153.0142686,footway,,,,
732840208,way,-27.4716473,153.0142735,footway,,,,
732840208,way,-27.4722586,153.0146827,footway,,,,
732840208,way,-27.4731769,153.0153216,footway,,,,
732840208,way,-27.473184,153.0153472,footway,,,,
732840208,way,-27.4731888,153.0153572,footway,,,,
732840208,way,-27.4731892,153.015366,footway,,,,
732840209,way,-27.4708955,153.0166467,footway,,,,
732840209,way,-27.4708746,153.0166377,footway,,,,
732840209,way,-27.4706136,153.0165012,footway,,,,
732840210,way,-27.4752802,153.0100204,footway,,,,
732840210,way,-27.4756919,153.0095564,footway,,,,
732840210,way,-27.4757105,153.0095353,footway,,,,
732840210,way,-27.4768029,153.010714,footway,,,,
732840210,way,-27.4768796,153.0108076,footway,,,,
732840211,way,-27.4716473,153.0142735,footway,,,,
732840211,way,-27.4716588,153.0142481,footway,,,,
732840211,way,-27.4716916,153.0141945,footway,,,,
732840211,way,-27.4717329,153.0141311,footway,,,,
732840212,way,-27.4741721,153.0112465,footway,,,,
732840212,way,-27.474202,153.0112155,footway,,,,
732840212,way,-27.4742323,153.0112208,footway,,,,
732840212,way,-27.4742601,153.0112256,footway,,,,
732840212,way,-27.4746843,153.0107451,footway,,,,
732840212,way,-27.4746857,153.0107146,footway,,,,
732840214,way,-27.4757118,153.0092699,footway,,,,
732840214,way,-27.4757006,153.0092826,footway,,,,
732840214,way,-27.4756498,153.0093402,footway,,,,
732840214,way,-27.4755738,153.0094263,footway,,,,
732840215,way,-27.4706136,153.0165012,footway,,,,
732840215,way,-27.470618,153.0164823,footway,,,,
732840215,way,-27.4706218,153.0164593,footway,,,,
732840215,way,-27.470627,153.0164239,footway,,,,
732840215,way,-27.4706294,153.0164073,footway,,,,
732840216,way,-27.4717329,153.0141311,footway,,,,
732840216,way,-27.4717337,153.0141145,footway,,,,
732840216,way,-27.471742,153.0140774,footway,,,,
732840216,way,-27.4718768,153.0138509,footway,,,,
732840216,way,-27.4719085,153.0138124,footway,,,,
732840216,way,-27.4719532,153.0137604,footway,,,,
732840216,way,-27.4719997,153.0137096,footway,,,,
732840216,way,-27.4723861,153.0132877,footway,,,,
732840216,way,-27.4724029,153.0132868,footway,,,,
732840216,way,-27.4725211,153.0134186,footway,,,,
732840216,way,-27.4726722,153.0135795,footway,,,,
732840217,way,-27.474107,153.0110951,footway,,,,
732840217,way,-27.4741256,153.0111188,footway,,,,
732840217,way,-27.4741519,153.011152,footway,,,,
732840217,way,-27.4741932,153.0112044,footway,,,,
732840217,way,-27.474202,153.0112155,footway,,,,
732987169,way,-27.4670104,153.0152589,primary,Saul Street,60,2,yes
732987169,way,-27.467134,153.0152814,primary,Saul Street,60,2,yes
732987169,way,-27.467196,153.015297,primary,Saul Street,60,2,yes
732987169,way,-27.4672276,153.0153046,primary,Saul Street,60,2,yes
732987169,way,-27.4672722,153.015314,primary,Saul Street,60,2,yes
739887181,way,-27.4659231,153.0159446,primary,Countess Street,60,4,yes
739887181,way,-27.4660401,153.0159594,primary,Countess Street,60,4,yes
739928004,way,-27.4718549,152.9981991,primary,Milton Road,60,4,no
739928004,way,-27.4719133,152.9981224,primary,Milton Road,60,4,no
739928004,way,-27.4719636,152.9980564,primary,Milton Road,60,4,no
739928004,way,-27.4724257,152.9974494,primary,Milton Road,60,4,no
739928004,way,-27.4725114,152.997338,primary,Milton Road,60,4,no
739928004,way,-27.4725505,152.997287,primary,Milton Road,60,4,no
739928004,way,-27.4730043,152.9966894,primary,Milton Road,60,4,no
740507719,way,-27.4676749,153.0177384,trunk,North Quay,60,2,yes
740507719,way,-27.4682245,153.0183426,trunk,North Quay,60,2,yes
741061440,way,-27.4750601,153.0165063,secondary,Melbourne Street,40,1,yes
741061440,way,-27.4751024,153.0164275,secondary,Melbourne Street,40,1,yes
741061440,way,-27.4751608,153.0163093,secondary,Melbourne Street,40,1,yes
741061441,way,-27.4750138,153.0164719,primary,Merivale Street,60,2,yes
741061441,way,-27.4750601,153.0165063,primary,Merivale Street,60,2,yes
741577683,way,-27.4617751,153.0168219,footway,,,,
741577683,way,-27.4618949,153.0169075,footway,,,,
741577684,way,-27.4618949,153.0169075,footway,,,,
741577684,way,-27.4619174,153.0169235,footway,,,,
741577684,way,-27.46195,153.01709,footway,,,,
741577684,way,-27.4620172,153.0171903,footway,,,,
741577685,way,-27.4624582,153.0194605,footway,,,,
741577685,way,-27.4623965,153.0194224,footway,,,,
741577685,way,-27.4622919,153.0193646,footway,,,,
741577685,way,-27.4621807,153.0192898,footway,,,,
741577685,way,-27.4620475,153.0191878,footway,,,,
741577685,way,-27.4618722,153.01907,footway,,,,
741577685,way,-27.4617457,153.0189707,footway,,,,
741577685,way,-27.4616472,153.0188643,footway,,,,
741577685,way,-27.4615387,153.01873,footway,,,,
741577685,way,-27.4613852,153.0186205,footway,,,,
741577686,way,-27.4621659,153.0184913,steps,,,,
741577686,way,-27.461923,153.0185319,steps,,,,
741577688,way,-27.4619174,153.0169235,footway,,,,
741577688,way,-27.4618797,153.0169607,footway,,,,
741577688,way,-27.4618573,153.0170364,footway,,,,
741577688,way,-27.461885,153.0171374,footway,,,,
741577688,way,-27.461965,153.0172047,footway,,,,
741577688,way,-27.4619931,153.0172601,footway,,,,
741577688,way,-27.4620651,153.0172625,footway,,,,
741577689,way,-27.4629955,153.018429,footway,,,,
741577689,way,-27.4631071,153.0183818,footway,,,,
741577689,way,-27.4632868,153.0182679,footway,,,,
741577690,way,-27.461923,153.0185319,footway,,,,
741577690,way,-27.4616672,153.0185747,footway,,,,
741577690,way,-27.4613852,153.0186205,footway,,,,
741577690,way,-27.4612977,153.0185447,footway,,,,
741577690,way,-27.4612732,153.0185235,footway,,,,
741577690,way,-27.4612534,153.0185063,footway,,,,
741577690,way,-27.4611504,153.0184386,footway,,,,
742090248,way,-27.472107,153.0027055,footway,,,,
742090248,way,-27.4715548,153.004323,footway,,,,
742090249,way,-27.4749636,153.0163274,footway,,,,
742090249,way,-27.4749373,153.0163197,footway,,,,
742090249,way,-27.4746925,153.0161541,footway,,,,
742090249,way,-27.4745242,153.016037,footway,,,,
742090249,way,-27.4742143,153.0158303,footway,,,,
742090249,way,-27.4734657,153.0153266,footway,,,,
742090249,way,-27.4734443,153.0153112,footway,,,,
742090249,way,-27.4734159,153.0152716,footway,,,,
742090249,way,-27.4734461,153.0152156,footway,,,,
742090250,way,-27.4727471,153.0055466,footway,,,,
742090250,way,-27.4727769,153.0055135,footway,,,,
742090250,way,-27.4727968,153.0054921,footway,,,,
742090251,way,-27.4704201,153.0084671,footway,,,,
742090251,way,-27.4704693,153.008498,footway,,,,
742090251,way,-27.4705469,153.0085467,footway,,,,
742090251,way,-27.470584,153.0085701,footway,,,,
742090253,way,-27.4753573,153.0130128,footway,,,,
742090253,way,-27.4753753,153.0130095,footway,,,,
742090253,way,-27.4753979,153.0130057,footway,,,,
742090253,way,-27.4754626,153.0129948,footway,,,,
742090253,way,-27.475487,153.0129902,footway,,,,
742090253,way,-27.4755088,153.01299,footway,,,,
742090254,way,-27.4718942,153.0049561,footway,,,,
742090254,way,-27.4718271,153.0049304,footway,,,,
742090254,way,-27.4717779,153.0049116,footway,,,,
742090257,way,-27.473817,153.0141972,footway,,,,
742090257,way,-27.4738057,153.0142183,footway,,,,
742090257,way,-27.4737653,153.0142934,footway,,,,
742090257,way,-27.4737442,153.0143326,footway,,,,
742090257,way,-27.4737294,153.01436,footway,,,,
742090258,way,-27.4705253,153.0083016,footway,,,,
742090258,way,-27.4705337,153.0082848,footway,,,,
742090258,way,-27.47121,153.0074448,footway,,,,
742090258,way,-27.4716269,153.006927,footway,,,,
742090258,way,-27.4717488,153.0067799,footway,,,,
742090258,way,-27.4720165,153.0064649,footway,,,,
742090258,way,-27.4720462,153.0064163,footway,,,,
742090258,way,-27.4720876,153.0063612,footway,,,,
742090258,way,-27.4721951,153.0062202,footway,,,,
742090258,way,-27.4723362,153.0060829,footway,,,,
742090258,way,-27.4726675,153.0056787,footway,,,,
742090258,way,-27.4727011,153.0056266,footway,,,,
742090258,way,-27.4727328,153.0055643,footway,,,,
742090261,way,-27.4748823,153.0164764,footway,,,,
742090261,way,-27.4746144,153.0162995,footway,,,,
742090261,way,-27.4741627,153.0159939,footway,,,,
742090261,way,-27.4741482,153.0159672,footway,,,,
742090261,way,-27.473406,153.0154597,footway,,,,
742090261,way,-27.4733735,153.0154558,footway,,,,
742090261,way,-27.473369,153.0154558,footway,,,,
742090261,way,-27.4733547,153.0154557,footway,,,,
742090261,way,-27.4733343,153.0154629,footway,,,,
742090261,way,-27.4733317,153.0154653,footway,,,,
742090261,way,-27.4733029,153.0154916,footway,,,,
742090261,way,-27.4731605,153.0157601,footway,,,,
742090261,way,-27.4729903,153.0160946,footway,,,,
742090261,way,-27.4729516,153.0161883,footway,,,,
742090261,way,-27.4729617,153.0162476,footway,,,,
742090261,way,-27.4729808,153.0162779,footway,,,,
742090261,way,-27.4733024,153.0165061,footway,,,,
742090261,way,-27.4734766,153.016623,footway,,,,
742090261,way,-27.4735202,153.0166552,footway,,,,
742090261,way,-27.4736545,153.016751,footway,,,,
742090261,way,-27.4738944,153.0169161,footway,,,,
742090261,way,-27.4741744,153.0171226,footway,,,,
742090261,way,-27.4744337,153.0172907,footway,,,,
742090262,way,-27.4715548,153.004323,footway,,,,
742090262,way,-27.4714322,153.0046878,footway,,,,
742090262,way,-27.4714215,153.0047631,footway,,,,
742090263,way,-27.4727933,153.0053654,footway,,,,
742090263,way,-27.4728208,153.0053778,footway,,,,
742090263,way,-27.4728433,153.0053866,footway,,,,
742090263,way,-27.4728634,153.0053894,footway,,,,
742090263,way,-27.4728862,153.0053847,footway,,,,
742090264,way,-27.4704042,153.0084316,footway,,,,
742090264,way,-27.4704609,153.0083707,footway,,,,
742090264,way,-27.4705253,153.0083016,footway,,,,
742090266,way,-27.4716317,153.0142831,footway,,,,
742090266,way,-27.4716086,153.0142665,footway,,,,
742090266,way,-27.4715536,153.0142272,footway,,,,
742090266,way,-27.4715108,153.0141963,footway,,,,
742090266,way,-27.4714866,153.014179,footway,,,,
742090267,way,-27.4717337,153.0141145,footway,,,,
742090267,way,-27.4717608,153.0141397,footway,,,,
742090267,way,-27.4721269,153.0144069,footway,,,,
742090267,way,-27.4725717,153.0147045,footway,,,,
742090267,way,-27.4729437,153.0149531,footway,,,,
742090267,way,-27.4731995,153.0151269,footway,,,,
742090267,way,-27.4732767,153.0151806,footway,,,,
742090267,way,-27.473285,153.0151807,footway,,,,
742090267,way,-27.4733128,153.0151813,footway,,,,
742090267,way,-27.4737294,153.01436,footway,,,,
742090272,way,-27.4732013,153.0049027,footway,,,,
742090272,way,-27.4732224,153.004847,footway,,,,
742090272,way,-27.473251,153.0048282,footway,,,,
742090272,way,-27.4732996,153.0047762,footway,,,,
742090272,way,-27.4734816,153.0046059,footway,,,,
742090272,way,-27.4738887,153.0042288,footway,,,,
742090272,way,-27.4740553,153.0040705,footway,,,,
742090272,way,-27.474145,153.003974,footway,,,,
742090272,way,-27.4743734,153.0037279,footway,,,,
742090272,way,-27.4744419,153.0036634,footway,,,,
742090272,way,-27.4744603,153.0036451,footway,,,,
742090273,way,-27.473817,153.0141972,footway,,,,
742090273,way,-27.4738431,153.0141764,footway,,,,
742090273,way,-27.4741971,153.0135316,footway,,,,
742090273,way,-27.4742128,153.0134789,footway,,,,
742090273,way,-27.474225,153.0134653,footway,,,,
742090275,way,-27.4704646,153.008926,footway,,,,
742090275,way,-27.4704505,153.0089045,footway,,,,
742090276,way,-27.4758823,153.0129328,footway,,,,
742090276,way,-27.4758958,153.0129298,footway,,,,
742090276,way,-27.4759285,153.0129226,footway,,,,
742090276,way,-27.4759605,153.0129156,footway,,,,
742090276,way,-27.4759711,153.0129133,footway,,,,
742090277,way,-27.477282,153.0124551,footway,,,,
742090277,way,-27.4772933,153.0125376,footway,,,,
742090277,way,-27.4773059,153.0126259,footway,,,,
742090277,way,-27.4773118,153.0126366,footway,,,,
742090277,way,-27.4773249,153.0126482,footway,,,,
742090277,way,-27.477333,153.0126529,footway,,,,
742090277,way,-27.4773459,153.0126556,footway,,,,
742090277,way,-27.4773567,153.0126539,footway,,,,
742090277,way,-27.477581,153.0126095,footway,,,,
742090278,way,-27.4718942,153.0049561,footway,,,,
742090278,way,-27.472632,153.0052927,footway,,,,
742217212,way,-27.4720797,153.0171198,primary,Grey Street,60,2,yes
742217212,way,-27.4721961,153.0172048,primary,Grey Street,60,2,yes
742403874,way,-27.47243,153.0100786,footway,,,,
742403874,way,-27.4723164,153.0101453,footway,,,,
742403874,way,-27.4718967,153.0107331,footway,,,,
742403874,way,-27.47188,153.0108,footway,,,,
742403874,way,-27.4718221,153.0108372,footway,,,,
742403874,way,-27.4715095,153.011318,footway,,,,
742403874,way,-27.4712375,153.0117882,footway,,,,
742403874,way,-27.4713843,153.0119178,footway,,,,
742403874,way,-27.4714085,153.0119392,footway,,,,
742403877,way,-27.4724743,153.0100056,footway,,,,
742403877,way,-27.4724486,153.0100479,footway,,,,
742403877,way,-27.47243,153.0100786,footway,,,,
742713267,way,-27.464255,153.0206017,tertiary,Albert Street,,2,yes
742713267,way,-27.4641777,153.020609,tertiary,Albert Street,,2,yes
747206065,way,-27.4755208,153.0153788,footway,,,,
747206065,way,-27.4755858,153.0154262,footway,,,,
747206065,way,-27.475665,153.0154842,footway,,,,
747206077,way,-27.4750725,153.0166416,footway,,,,
747206077,way,-27.4750275,153.0166025,footway,,,,
747206077,way,-27.4750126,153.0165896,footway,,,,
747206077,way,-27.474978,153.0165595,footway,,,,
747206077,way,-27.4749509,153.016536,footway,,,,
747206077,way,-27.4749118,153.0165019,footway,,,,
747206077,way,-27.4749051,153.0164961,footway,,,,
747206077,way,-27.4748823,153.0164764,footway,,,,
754494709,way,-27.4736325,153.0200082,footway,,,,
754494709,way,-27.4736604,153.0199576,footway,,,,
754494709,way,-27.4736882,153.0199032,footway,,,,
754494715,way,-27.4736013,153.0197577,footway,,,,
754494715,way,-27.4735928,153.0197521,footway,,,,
754494715,way,-27.4735876,153.0197492,footway,,,,
754494715,way,-27.4735836,153.0197475,footway,,,,
754494715,way,-27.473579,153.0197462,footway,,,,
